src,dst,relationship
userId_494,userId_22330,follow
userId_8723,userId_22330,follow
userId_22897,userId_22330,follow
userId_7908,userId_22330,follow
userId_26062,userId_22330,follow
userId_8257,userId_22330,follow
userId_31792,userId_22330,follow
userId_31266,userId_22330,follow
userId_9881,userId_22330,follow
userId_20590,userId_22330,follow
userId_22611,userId_22330,follow
userId_22732,userId_22330,follow
userId_2766,userId_22330,follow
userId_21198,userId_22330,follow
userId_14693,userId_22330,follow
userId_12096,userId_22330,follow
userId_27534,userId_22330,follow
userId_2903,userId_22330,follow
userId_29398,userId_22330,follow
userId_20036,userId_22330,follow
userId_10667,userId_22330,follow
userId_22161,userId_22330,follow
userId_12907,userId_22330,follow
userId_17313,userId_22330,follow
userId_22675,userId_22330,follow
userId_3584,userId_22330,follow
userId_36123,userId_22330,follow
userId_2050,userId_22330,follow
userId_5497,userId_22330,follow
userId_24402,userId_22330,follow
userId_4882,userId_22330,follow
userId_22257,userId_22330,follow
userId_30749,userId_22330,follow
userId_384,userId_22330,follow
userId_20013,userId_22330,follow
userId_26256,userId_22330,follow
userId_15968,userId_22330,follow
userId_30671,userId_22330,follow
userId_2394,userId_22330,follow
userId_8529,userId_22330,follow
userId_2930,userId_22330,follow
userId_18701,userId_22330,follow
userId_8587,userId_22330,follow
userId_22289,userId_22330,follow
userId_20126,userId_22330,follow
userId_2270,userId_22330,follow
userId_1227,userId_22330,follow
userId_11114,userId_22330,follow
userId_26930,userId_22330,follow
userId_34981,userId_22330,follow
userId_24640,userId_22330,follow
userId_23871,userId_22330,follow
userId_3921,userId_22330,follow
userId_11373,userId_22330,follow
userId_21643,userId_22330,follow
userId_23231,userId_22330,follow
userId_37480,userId_22330,follow
userId_20793,userId_22330,follow
userId_19978,userId_22330,follow
userId_22493,userId_22330,follow
userId_34831,userId_22330,follow
userId_4797,userId_22330,follow
userId_24888,userId_22330,follow
userId_29587,userId_22330,follow
userId_10327,userId_22330,follow
userId_30833,userId_22330,follow
userId_37758,userId_22330,follow
userId_6419,userId_22330,follow
userId_9032,userId_22330,follow
userId_4828,userId_22330,follow
userId_17475,userId_22330,follow
userId_34440,userId_22330,follow
userId_36546,userId_22330,follow
userId_17362,userId_22330,follow
userId_6403,userId_22330,follow
userId_1296,userId_22330,follow
userId_25211,userId_22330,follow
userId_9840,userId_22330,follow
userId_14451,userId_22330,follow
userId_35374,userId_22330,follow
userId_34911,userId_22330,follow
userId_5105,userId_22330,follow
userId_27550,userId_22330,follow
userId_20043,userId_22330,follow
userId_36359,userId_22330,follow
userId_35203,userId_22330,follow
userId_21645,userId_22330,follow
userId_5404,userId_22330,follow
userId_22230,userId_22330,follow
userId_24877,userId_22330,follow
userId_21313,userId_22330,follow
userId_24118,userId_22330,follow
userId_35664,userId_22330,follow
userId_2184,userId_22330,follow
userId_5892,userId_22330,follow
userId_2455,userId_22330,follow
userId_13694,userId_22330,follow
userId_7081,userId_22330,follow
userId_28405,userId_22330,follow
userId_18268,userId_22330,follow
userId_9357,userId_22330,follow
userId_7449,userId_22330,follow
userId_5700,userId_22330,follow
userId_27951,userId_22330,follow
userId_33668,userId_22330,follow
userId_38283,userId_22330,follow
userId_27337,userId_22330,follow
userId_17867,userId_22330,follow
userId_7625,userId_22330,follow
userId_24856,userId_22330,follow
userId_12634,userId_22330,follow
userId_35309,userId_22330,follow
userId_23776,userId_22330,follow
userId_28467,userId_22330,follow
userId_4831,userId_22330,follow
userId_29731,userId_22330,follow
userId_22317,userId_22330,follow
userId_22870,userId_22330,follow
userId_31376,userId_22330,follow
userId_10022,userId_22330,follow
userId_34394,userId_22330,follow
userId_21120,userId_22330,follow
userId_9255,userId_22330,follow
userId_1596,userId_22330,follow
userId_31037,userId_22330,follow
userId_19889,userId_22330,follow
userId_26602,userId_22330,follow
userId_16652,userId_22330,follow
userId_6221,userId_22330,follow
userId_14397,userId_22330,follow
userId_32115,userId_22330,follow
userId_38293,userId_22330,follow
userId_15961,userId_22330,follow
userId_29534,userId_22330,follow
userId_32689,userId_22330,follow
userId_18245,userId_22330,follow
userId_32467,userId_22330,follow
userId_4932,userId_22330,follow
userId_5215,userId_22330,follow
userId_29981,userId_22330,follow
userId_23495,userId_22330,follow
userId_4801,userId_22330,follow
userId_10635,userId_22330,follow
userId_2409,userId_22330,follow
userId_32686,userId_22330,follow
userId_13571,userId_22330,follow
userId_23019,userId_22330,follow
userId_37150,userId_22330,follow
userId_17797,userId_22330,follow
userId_18917,userId_22330,follow
userId_24182,userId_22330,follow
userId_17791,userId_22330,follow
userId_13897,userId_22330,follow
userId_37969,userId_22330,follow
userId_23377,userId_22330,follow
userId_21636,userId_22330,follow
userId_4640,userId_22330,follow
userId_18589,userId_22330,follow
userId_17370,userId_22330,follow
userId_34316,userId_22330,follow
userId_25950,userId_22330,follow
userId_8213,userId_22330,follow
userId_541,userId_22330,follow
userId_35462,userId_22330,follow
userId_26058,userId_22330,follow
userId_6715,userId_22330,follow
userId_5281,userId_22330,follow
userId_11291,userId_22330,follow
userId_13447,userId_22330,follow
userId_25885,userId_22330,follow
userId_35188,userId_22330,follow
userId_9046,userId_22330,follow
userId_34872,userId_22330,follow
userId_10656,userId_22330,follow
userId_8384,userId_22330,follow
userId_39364,userId_22330,follow
userId_1367,userId_22330,follow
userId_31896,userId_22330,follow
userId_14706,userId_22330,follow
userId_16313,userId_22330,follow
userId_21763,userId_22330,follow
userId_21893,userId_22330,follow
userId_15654,userId_22330,follow
userId_21852,userId_22330,follow
userId_6738,userId_22330,follow
userId_28038,userId_22330,follow
userId_4802,userId_22330,follow
userId_19163,userId_22330,follow
userId_33634,userId_22330,follow
userId_31028,userId_22330,follow
userId_35770,userId_22330,follow
userId_7357,userId_22330,follow
userId_34933,userId_22330,follow
userId_21692,userId_22330,follow
userId_25370,userId_22330,follow
userId_27175,userId_22330,follow
userId_25257,userId_22330,follow
userId_2290,userId_22330,follow
userId_17178,userId_22330,follow
userId_24810,userId_22330,follow
userId_21841,userId_22330,follow
userId_9593,userId_22330,follow
userId_12056,userId_22330,follow
userId_22865,userId_22330,follow
userId_36913,userId_22330,follow
userId_32800,userId_22330,follow
userId_37540,userId_22330,follow
userId_28436,userId_22330,follow
userId_37299,userId_22330,follow
userId_35242,userId_22330,follow
userId_2835,userId_22330,follow
userId_16509,userId_22330,follow
userId_39302,userId_22330,follow
userId_15079,userId_22330,follow
userId_29184,userId_22330,follow
userId_22174,userId_22330,follow
userId_31001,userId_22330,follow
userId_18215,userId_22330,follow
userId_16292,userId_22330,follow
userId_21537,userId_22330,follow
userId_31728,userId_22330,follow
userId_12773,userId_22330,follow
userId_35901,userId_22330,follow
userId_6375,userId_22330,follow
userId_32653,userId_22330,follow
userId_36501,userId_22330,follow
userId_34808,userId_22330,follow
userId_6737,userId_22330,follow
userId_13522,userId_22330,follow
userId_34924,userId_22330,follow
userId_6042,userId_22330,follow
userId_35916,userId_22330,follow
userId_36766,userId_22330,follow
userId_17384,userId_22330,follow
userId_5707,userId_22330,follow
userId_26913,userId_22330,follow
userId_2936,userId_22330,follow
userId_20238,userId_22330,follow
userId_33161,userId_22330,follow
userId_3650,userId_22330,follow
userId_38791,userId_22330,follow
userId_37445,userId_22330,follow
userId_10780,userId_22330,follow
userId_13756,userId_22330,follow
userId_14234,userId_22330,follow
userId_25615,userId_22330,follow
userId_38760,userId_22330,follow
userId_8297,userId_22330,follow
userId_30640,userId_22330,follow
userId_37977,userId_22330,follow
userId_35115,userId_22330,follow
userId_7838,userId_22330,follow
userId_19197,userId_22330,follow
userId_12538,userId_22330,follow
userId_33557,userId_22330,follow
userId_35139,userId_22330,follow
userId_12410,userId_22330,follow
userId_5864,userId_22330,follow
userId_34665,userId_22330,follow
userId_22655,userId_22330,follow
userId_16467,userId_22330,follow
userId_22928,userId_22330,follow
userId_24112,userId_22330,follow
userId_34670,userId_22330,follow
userId_32520,userId_22330,follow
userId_27863,userId_22330,follow
userId_16139,userId_22330,follow
userId_11687,userId_22330,follow
userId_1014,userId_22330,follow
userId_14237,userId_22330,follow
userId_33089,userId_22330,follow
userId_24334,userId_22330,follow
userId_14777,userId_22330,follow
userId_3625,userId_22330,follow
userId_439,userId_22330,follow
userId_10927,userId_22330,follow
userId_3832,userId_22330,follow
userId_27282,userId_22330,follow
userId_33369,userId_22330,follow
userId_37039,userId_22330,follow
userId_34491,userId_22330,follow
userId_27501,userId_22330,follow
userId_27498,userId_22330,follow
userId_22763,userId_22330,follow
userId_1112,userId_22330,follow
userId_18862,userId_22330,follow
userId_16934,userId_22330,follow
userId_17666,userId_22330,follow
userId_35165,userId_22330,follow
userId_30459,userId_22330,follow
userId_4832,userId_22330,follow
userId_34841,userId_22330,follow
userId_35537,userId_22330,follow
userId_887,userId_22330,follow
userId_3008,userId_22330,follow
userId_4139,userId_22330,follow
userId_20158,userId_22330,follow
userId_11382,userId_22330,follow
userId_14286,userId_22330,follow
userId_14526,userId_22330,follow
userId_38874,userId_22330,follow
userId_9219,userId_22330,follow
userId_11127,userId_22330,follow
userId_11010,userId_22330,follow
userId_34834,userId_22330,follow
userId_7328,userId_22330,follow
userId_31666,userId_22330,follow
userId_1973,userId_22330,follow
userId_2036,userId_22330,follow
userId_21276,userId_22330,follow
userId_10515,userId_22330,follow
userId_30609,userId_22330,follow
userId_25446,userId_22330,follow
userId_33609,userId_22330,follow
userId_22834,userId_22330,follow
userId_30982,userId_22330,follow
userId_38530,userId_22330,follow
userId_32405,userId_22330,follow
userId_709,userId_22330,follow
userId_39524,userId_22330,follow
userId_16948,userId_22330,follow
userId_18167,userId_22330,follow
userId_28953,userId_22330,follow
userId_11357,userId_22330,follow
userId_23043,userId_22330,follow
userId_11605,userId_22330,follow
userId_13198,userId_22330,follow
userId_33591,userId_22330,follow
userId_2224,userId_22330,follow
userId_23686,userId_22330,follow
userId_17503,userId_22330,follow
userId_16123,userId_22330,follow
userId_8025,userId_22330,follow
userId_31480,userId_22330,follow
userId_26031,userId_22330,follow
userId_23040,userId_22330,follow
userId_15741,userId_22330,follow
userId_6174,userId_22330,follow
userId_22105,userId_22330,follow
userId_24349,userId_22330,follow
userId_10422,userId_22330,follow
userId_5870,userId_22330,follow
userId_9987,userId_22330,follow
userId_34529,userId_22330,follow
userId_32077,userId_22330,follow
userId_21099,userId_22330,follow
userId_10885,userId_22330,follow
userId_22390,userId_22330,follow
userId_10097,userId_22330,follow
userId_397,userId_22330,follow
userId_8386,userId_22330,follow
userId_488,userId_22330,follow
userId_19014,userId_22330,follow
userId_7563,userId_22330,follow
userId_18911,userId_22330,follow
userId_27345,userId_22330,follow
userId_29901,userId_22330,follow
userId_8193,userId_22330,follow
userId_32506,userId_22330,follow
userId_16527,userId_22330,follow
userId_12151,userId_22330,follow
userId_24394,userId_22330,follow
userId_30049,userId_22330,follow
userId_8569,userId_22330,follow
userId_20628,userId_22330,follow
userId_3737,userId_22330,follow
userId_21337,userId_22330,follow
userId_30007,userId_22330,follow
userId_31431,userId_22330,follow
userId_17524,userId_22330,follow
userId_29757,userId_22330,follow
userId_165,userId_22330,follow
userId_32715,userId_22330,follow
userId_16254,userId_22330,follow
userId_3057,userId_22330,follow
userId_32727,userId_22330,follow
userId_10585,userId_22330,follow
userId_18659,userId_22330,follow
userId_882,userId_22330,follow
userId_2671,userId_22330,follow
userId_1727,userId_22330,follow
userId_14412,userId_22330,follow
userId_23398,userId_22330,follow
userId_26351,userId_22330,follow
userId_13425,userId_22330,follow
userId_26134,userId_22330,follow
userId_15367,userId_22330,follow
userId_30015,userId_22330,follow
userId_21104,userId_22330,follow
userId_29688,userId_22330,follow
userId_24691,userId_22330,follow
userId_39546,userId_22330,follow
userId_33339,userId_22330,follow
userId_34956,userId_22330,follow
userId_20339,userId_22330,follow
userId_18820,userId_22330,follow
userId_33292,userId_22330,follow
userId_15433,userId_22330,follow
userId_12180,userId_22330,follow
userId_35452,userId_22330,follow
userId_25954,userId_22330,follow
userId_16949,userId_22330,follow
userId_33750,userId_22330,follow
userId_25558,userId_22330,follow
userId_4774,userId_22330,follow
userId_31268,userId_22330,follow
userId_19568,userId_22330,follow
userId_21346,userId_22330,follow
userId_9381,userId_22330,follow
userId_17618,userId_22330,follow
userId_8838,userId_22330,follow
userId_6574,userId_22330,follow
userId_24677,userId_22330,follow
userId_3850,userId_22330,follow
userId_8909,userId_22330,follow
userId_29896,userId_22330,follow
userId_35329,userId_22330,follow
userId_39375,userId_22330,follow
userId_17757,userId_22330,follow
userId_27160,userId_22330,follow
userId_10042,userId_22330,follow
userId_12478,userId_22330,follow
userId_33470,userId_22330,follow
userId_39529,userId_22330,follow
userId_16359,userId_22330,follow
userId_14296,userId_22330,follow
userId_3738,userId_22330,follow
userId_5725,userId_22330,follow
userId_26753,userId_22330,follow
userId_4521,userId_22330,follow
userId_33526,userId_22330,follow
userId_36132,userId_22330,follow
userId_29744,userId_22330,follow
userId_22735,userId_22330,follow
userId_30774,userId_22330,follow
userId_30091,userId_22330,follow
userId_28089,userId_22330,follow
userId_24234,userId_22330,follow
userId_10316,userId_22330,follow
userId_29387,userId_22330,follow
userId_13821,userId_22330,follow
userId_39296,userId_22330,follow
